lake_ID,species,CPUE
31071300,WTS,1.0
31071300,YEP,9.0
31071600,BLB,62.0
31071600,BLC,6.33
31071600,BLG,6.75
31071600,BOF,1.67
31071600,BRB,3.5
31071600,LMB,0.67
31071600,NOP,2.25
31071600,PMK,4.375
31071600,RKB,0.75
31071600,TLC,1.33
31071600,WAE,1.0
31071600,WTS,0.67
31071600,YEB,2.335
31071600,YEP,24.75
31071700,BKF,1.01
31071700,BLB,0.08
31071700,BLC,2.67
31071700,BLG,8.92
31071700,BLH,0.25
31071700,BOF,0.25
31071700,BRB,0.21000000000000002
31071700,CNM,3.23
31071700,GOS,0.125
31071700,HSF,0.17
31071700,IOD,1.01
31071700,JND,0.2
31071700,LMB,0.75
31071700,MTS,1.62
31071700,NOP,2.25
31071700,PMK,1.71
31071700,RKB,1.17
31071700,SPO,10.81
31071700,TLC,3.375
31071700,WAE,0.17
31071700,WTS,0.5
31071700,YEB,0.25
31071700,YEP,1.33
31071900,BCS,0.22
31071900,BKF,0.54
31071900,BLB,0.07
31071900,BLC,0.265
31071900,BLG,2.07
31071900,BNM,1.1
31071900,BNS,3.625
31071900,BOF,0.2
31071900,BRB,0.085
31071900,BRM,1.0
31071900,BST,0.13
31071900,CNM,0.65
31071900,CRC,0.5
31071900,CSH,0.115
31071900,HSF,0.13
31071900,IOD,0.59
31071900,JND,0.75
31071900,LED,0.13
31071900,LGP,0.235
31071900,LKW,0.265
31071900,LMB,1.2
31071900,LND,5.82
31071900,MMS,4.1
31071900,MTS,3.595
31071900,MUE,0.27
31071900,NOP,0.625
31071900,PMK,0.485
31071900,RKB,9.24
31071900,SHR,0.07
31071900,SLR,0.1
31071900,SMB,3.62
31071900,SPO,2.96
31071900,SUN,0.25
31071900,TLC,0.30000000000000004
31071900,TME,0.0
31071900,WAE,3.665
31071900,WTS,1.2
31071900,YEB,0.07
31071900,YEP,10.73
31072000,BLC,10.0
31072000,BLG,17.125
31072000,BOF,1.0
31072000,BRB,0.875
31072000,LMB,0.375
31072000,NOP,3.625
31072000,PMK,2.375
31072000,SMB,0.25
31072000,YEP,13.75
31072100,BLC,5.96
31072100,BLG,17.29
31072100,BRB,1.25
31072100,NOP,6.085
31072100,PMK,0.41500000000000004
31072100,YEP,11.0
31072200,BCS,2.01
31072200,BKF,4.5
31072200,BLC,0.5
31072200,BLG,1.17
31072200,BNM,13.81
31072200,BNS,0.905
31072200,BOF,0.08
31072200,BRB,0.345
31072200,BUB,0.08
31072200,CNM,1.61
31072200,CSH,8.365
31072200,DAR,3.25
31072200,GOS,0.375
31072200,GSF,0.08
31072200,HSF,0.17
31072200,IOD,5.720000000000001
31072200,JND,3.25
31072200,LES,0.81
31072200,LMB,0.67
31072200,MMS,0.81
31072200,MTS,2.43
31072200,MUE,0.17
31072200,NOP,0.75
31072200,OTM,15.25
31072200,PMK,0.21000000000000002
31072200,RKB,2.25
31072200,SHR,0.07
31072200,SMB,0.25
31072200,SPO,5.515000000000001
31072200,TLC,7.5
31072200,TME,0.04
31072200,TPM,1.62
31072200,WAE,1.94
31072200,WTS,0.81
31072200,YEP,18.36
31072500,BCS,0.52
31072500,BKF,0.52
31072500,BLB,0.44
31072500,BLC,0.42
31072500,BLG,2.3049999999999997
31072500,BLH,0.4
31072500,BNM,1.6
31072500,BNS,0.05
31072500,BOF,0.15000000000000002
31072500,BRB,0.07
31072500,BST,0.96
31072500,BUB,0.10500000000000001
31072500,CNM,4.13
31072500,CSH,0.07
31072500,GOS,0.48
31072500,HSF,0.13
31072500,IOD,5.37
31072500,JND,1.44
31072500,LKW,0.4
31072500,LMB,0.76
31072500,MMS,1.38
31072500,MTS,1.785
31072500,NOP,1.69
31072500,PGS,0.05
31072500,PMK,0.73
31072500,RHS,0.05
31072500,RKB,3.9
31072500,SHR,0.165
31072500,SMB,2.53
31072500,SUN,0.84
31072500,TLC,4.165
31072500,TPM,0.585
31072500,UK1,0.6
31072500,WAE,0.73
31072500,WTS,0.44499999999999995
31072500,YEB,0.115
31072500,YEP,1.8
31072600,BLB,0.41
31072600,BLC,1.44
31072600,BLG,8.0
31072600,BOF,0.44
31072600,BRB,0.22
31072600,HSF,1.625
31072600,LMB,1.275
31072600,NOP,2.5
31072600,PMK,2.25
31072600,RKB,0.44
31072600,TLC,4.165
31072600,WAE,0.43
31072600,WTS,0.22
31072600,YEB,0.5
31072600,YEP,0.5
31072700,BLC,1.875
31072700,BLG,9.625
31072700,LMB,0.33
31072700,NOP,4.335
31072700,PMK,2.75
31072700,WAE,0.33
31072700,YEP,1.625
31073600,BLB,9.67
31073600,BLG,4.04
31073600,BRB,2.0
31073600,NOP,8.0
31073600,PMK,0.29000000000000004
31073600,YEP,1.0
31073900,BLB,0.585
31073900,BLC,0.665
31073900,BLG,7.279999999999999
31073900,BNS,7.15
31073900,BOF,0.64
31073900,BRB,0.29000000000000004
31073900,BUB,0.25
31073900,CNM,7.15
31073900,HSF,1.4
31073900,LKW,0.875
31073900,LMB,0.585
31073900,NOP,2.835
31073900,PMK,1.5899999999999999
31073900,RKB,0.745
31073900,TLC,14.0
31073900,TPM,1.43
31073900,WAE,0.5
31073900,WTS,1.0
31073900,YEB,3.11
31073900,YEP,1.5
31074900,BLC,1.0
31074900,BLG,5.57
31074900,BRB,0.5
31074900,HSF,0.11
31074900,LMB,1.25
31074900,NOP,4.3149999999999995
31074900,PMK,1.415
31074900,TLC,0.64
31074900,WAE,0.45
31074900,WTS,1.5
31074900,YEP,0.915
31075000,BOF,1.25
31075000,NOP,15.0
31075000,PMK,4.0
31075000,WAE,1.25
31075000,YEB,0.5
31075000,YEP,2.75
31075100,BLB,0.25
31075100,BLC,0.7250000000000001
31075100,BLG,4.25
31075100,BOF,0.67
31075100,BRB,0.33
31075100,HSF,0.33
31075100,LMB,0.33
31075100,NOP,4.0
31075100,PMK,1.0
31075100,RKB,0.36
31075100,WAE,0.33
31075100,WTS,1.5
31075100,YEB,1.0
31075100,YEP,0.79
31075400,BLB,0.28500000000000003
31075400,BLC,1.5
31075400,BLG,4.0
31075400,BNS,3.585
31075400,BOF,0.65
31075400,BRB,0.3
31075400,CNM,5.06
31075400,GOS,58.39
31075400,HSF,0.175
31075400,IOD,2.02
31075400,JND,3.17
31075400,LMB,0.5
31075400,MMS,43.33
31075400,NOP,1.33
31075400,PMK,0.83
31075400,RKB,0.16999999999999998
31075400,TPM,3.33
31075400,WAE,0.67
31075400,WTS,0.9
31075400,YEB,0.355
31075400,YEP,11.3
31075600,BLB,0.25
31075600,BLG,0.875
31075600,LMB,0.5
31075600,NOP,2.75
31075600,PMK,0.5
31075600,RKB,0.75
31075800,BCS,1.595
31075800,BKF,6.525
31075800,BLB,0.6900000000000001
31075800,BLC,0.7350000000000001
31075800,BLG,1.5
31075800,BLH,0.5
31075800,BNM,14.29
31075800,BNS,28.165
31075800,BOF,0.29000000000000004
31075800,BRB,0.375
31075800,BST,0.14
31075800,CNM,6.4
31075800,GOS,1.57
31075800,HSF,0.15
31075800,IOD,2.1799999999999997
31075800,JND,0.33
31075800,LMB,0.22
31075800,MMS,0.525
31075800,NOP,1.5
31075800,PGS,3.43
31075800,PMK,1.585
31075800,RKB,0.78
31075800,SPO,3.33
31075800,SUN,17.33
31075800,TLC,1.0
31075800,TPM,0.9850000000000001
31075800,WAE,1.6
31075800,WTS,1.56
31075800,YEB,0.315
31075800,YEP,13.04
31076400,BLB,0.25
31076400,LMB,2.5
31076400,NOP,6.5
31076400,PMK,5.79
31076400,WTS,0.5
31076400,YEP,1.33
31076800,BLG,0.5
31076800,BRB,6.29
31076800,LMB,0.79
31076800,NOP,4.21
31076800,PMK,2.835
31076800,YEP,35.625
31077100,BLC,0.345
31077100,BLG,1.5
31077100,BOF,0.33
31077100,CSH,0.11
31077100,HSF,0.11
31077100,LKW,1.67
31077100,LMB,0.74
31077100,NOP,1.0
31077100,PMK,0.75
31077100,RKB,1.0
31077100,SHR,1.0
31077100,SMB,1.1
31077100,TLC,14.5
31077100,WAE,1.17
31077100,WTS,0.6
31077100,YEB,0.11
31077100,YEP,1.0
31077300,BCS,2.205
31077300,BKF,0.33
31077300,BLB,1.225
31077300,BLC,0.78
31077300,BLG,7.835
31077300,BNM,4.824999999999999
31077300,BOF,0.67
31077300,BRB,0.21000000000000002
31077300,BUB,0.5
31077300,CNM,2.21
31077300,HSF,0.14
31077300,IOD,0.67
31077300,LMB,1.75
31077300,MTS,1.47
31077300,NOP,3.675
31077300,PMK,1.415
31077300,RKB,0.915
31077300,SUN,0.75
31077300,TLC,4.6
31077300,TPM,0.74
31077300,WAE,3.5
31077300,WTS,0.6
31077300,YEB,0.67
31077300,YEP,1.875
31077500,BCS,4.71
31077500,BLB,0.17
31077500,BLC,1.675
31077500,BLG,10.325
31077500,BLH,5.5
31077500,BNM,30.28
31077500,BNS,4.75
31077500,BRB,0.33
31077500,BST,0.59
31077500,CNM,16.4
31077500,CSH,1.25
31077500,FHM,14.25
31077500,GOS,0.47
31077500,HSF,0.67
31077500,IOD,6.41
31077500,JND,0.9
31077500,LMB,1.2
31077500,MTS,10.104999999999999
31077500,NOP,2.3
31077500,PMK,3.11
31077500,RKB,1.17
31077500,TLC,2.5
31077500,TPM,1.795
31077500,WAE,0.7
31077500,WTS,1.0
31077500,YEB,0.325
31077500,YEP,1.33
31077800,BLC,2.0
31077800,BLG,8.33
31077800,BOF,0.79
31077800,BRB,0.5
31077800,LMB,0.5
31077800,NOP,3.0
31077800,PMK,2.5
31077800,RKB,0.585
31077800,TLC,0.33
31077800,WAE,0.915
31077800,WTS,0.75
31077800,YEB,0.25
31077800,YEP,1.75
31077900,BCS,1.67
31077900,BKF,2.0
31077900,BLB,0.11499999999999999
31077900,BLC,0.56
31077900,BLG,1.7000000000000002
31077900,BNM,6.33
31077900,BOF,0.33
31077900,BRB,0.22
31077900,GOS,0.775
31077900,HSF,0.28
31077900,IOD,1.0
31077900,JND,0.67
31077900,LMB,0.17
31077900,NOP,1.25
31077900,PMK,2.0
31077900,RKB,0.57
31077900,SHR,0.11
31077900,SMB,0.75
31077900,SUN,3.67
31077900,TLC,2.505
31077900,WAE,3.1100000000000003
31077900,WTS,1.5950000000000002
31077900,YEB,0.2
31077900,YEP,9.335
31078100,BLB,0.25
31078100,BLC,3.5
31078100,BLG,15.625
31078100,HSF,0.11
31078100,LMB,0.75
31078100,NOP,1.665
31078100,PMK,1.25
31078100,RKB,0.5
31078100,TLC,16.33
31078100,WTS,0.25
31078100,YEB,0.25
31078100,YEP,0.875
31078200,BCS,3.985
31078200,BKF,2.0
31078200,BLC,0.75
31078200,BLG,20.33
31078200,BNS,0.67
31078200,BRB,0.25
31078200,CNM,3.83
31078200,GOS,0.25
31078200,HSF,0.615
31078200,IOD,0.77
31078200,JND,3.83
31078200,LMB,2.975
31078200,NOP,1.75
31078200,PMK,3.1100000000000003
31078200,WAE,0.5
31078200,WTS,1.625
31078200,YEB,1.17
31078200,YEP,2.9299999999999997
31078400,BKF,2.0
31078400,BLB,0.11
31078400,BLC,0.525
31078400,BLG,1.88
31078400,BNM,15.620000000000001
31078400,BOF,0.33
31078400,BRB,0.11
31078400,BRM,0.33
31078400,CSH,0.36
31078400,HSF,0.17
31078400,IOD,14.715
31078400,JND,3.025
31078400,LMB,0.17
31078400,NOP,1.96
31078400,PMK,1.14
31078400,RKB,3.125
31078400,SHR,0.11
31078400,SMB,0.25
31078400,TLC,10.0
31078400,TPM,0.57
31078400,WAE,1.115
31078400,WTS,1.33
31078400,YEB,0.17
31078400,YEP,10.86
31078600,BCS,0.305
31078600,BKF,11.995000000000001
31078600,BLB,0.07
31078600,BLC,0.93
31078600,BLG,0.28
31078600,BNM,0.86
31078600,BNS,0.33
31078600,BOF,0.33
31078600,BRB,0.325
31078600,BUB,0.22
31078600,CNM,0.43
31078600,CSH,0.2
31078600,FHM,0.43
31078600,FND,0.09
31078600,GLR,0.07
31078600,GOS,0.4
31078600,HSF,0.44999999999999996
31078600,IOD,1.64
31078600,JND,18.49
31078600,LMB,0.12
31078600,MMS,7.67
31078600,MTS,3.01
31078600,NOP,0.93
31078600,NRD,0.09
31078600,PMK,0.6
31078600,RKB,0.6499999999999999
31078600,SHR,0.19
31078600,SLR,0.07
31078600,SMB,0.22
31078600,SPO,8.67
31078600,SUN,3.67
31078600,TLC,5.295
31078600,TPM,0.2
31078600,WAE,4.33
31078600,WTS,3.2
31078600,YEB,0.07
31078600,YEP,27.045
31078800,BLC,1.75
31078800,BLG,6.0
31078800,BOF,0.5
31078800,LMB,0.625
31078800,NOP,3.875
31078800,PMK,3.25
31078800,RKB,1.0
31078800,WAE,0.67
31078800,WTS,1.0
31078800,YEP,4.5
31078900,BLB,0.29000000000000004
31078900,BLC,1.6
31078900,BLG,0.67
31078900,BRB,0.67
31078900,HSF,0.7550000000000001
31078900,LMB,0.235
31078900,NOP,3.695
31078900,PMK,2.15
31078900,RKB,2.33
31078900,TLC,4.17
31078900,WAE,0.5
31078900,WTS,0.835
31078900,YEB,0.93
31078900,YEP,14.085
31079100,BLC,4.0
31079100,BLG,3.5
31079100,BNM,4.5
31079100,BRB,1.25
31079100,CNM,0.5
31079100,GOS,1.0
31079100,HSF,0.775
31079100,LMB,0.67
31079100,NOP,3.585
31079100,PMK,3.6
31079100,SMB,2.2
31079100,TPM,0.5
31079100,WAE,0.22
31079100,WTS,0.11
31079100,YEB,0.33
31079100,YEP,6.5
31079300,BCS,1.45
31079300,BKF,4.49
31079300,BLB,0.11
31079300,BLC,0.6
31079300,BLG,13.295
31079300,BNM,6.5
31079300,BOF,0.275
31079300,BRB,0.25
31079300,BST,4.36
31079300,CNM,68.36
31079300,CSH,1.33
31079300,FHM,0.73
31079300,GOS,0.17
31079300,HSF,0.5
31079300,IOD,5.83
31079300,LMB,0.5
31079300,NOP,0.8
31079300,PMK,0.78
31079300,RKB,1.5
31079300,SMB,0.8500000000000001
31079300,TLC,25.83
31079300,TPM,0.73
31079300,WAE,0.8
31079300,WTS,0.4
31079300,YEB,0.72
31079300,YEP,1.445
31079500,BLC,1.72
31079500,BLG,7.67
31079500,BRB,0.44500000000000006
31079500,LMB,0.555
31079500,NOP,4.335
31079500,PMK,4.78
31079500,TPM,0.67
31079500,YEP,6.0
31079700,BLB,0.78
31079700,BLC,2.8
31079700,BLG,3.89
31079700,BOF,0.56
31079700,BRB,4.67
31079700,HSF,0.11
31079700,LMB,0.33
31079700,NOP,5.555
31079700,PMK,1.93
31079700,RKB,0.8
31079700,TLC,2.0
31079700,WAE,1.835
31079700,WTS,0.5
31079700,YEB,0.36
31079700,YEP,7.54
31079800,BLC,1.5
31079800,BLG,26.54
31079800,GOS,0.17
31079800,NOP,1.67
31079800,PMK,5.5
31079800,WAE,1.25
31079800,WTS,0.75
31079800,YEP,0.71
31080000,BLC,1.45
31080000,BRB,37.0
31080000,NOP,2.725
31080000,PMK,0.25
31080000,WAE,0.225
31080000,WTS,0.2
31080000,YEP,9.3
31080200,NOP,7.625
31080200,PMK,1.0
31080200,WTS,3.0
31080200,YEP,1.5
31080300,BLB,0.5
31080300,BLC,2.75
31080300,BLG,5.875
31080300,BRB,0.46
31080300,GOS,0.25
31080300,LMB,0.305
31080300,NOP,6.125
31080300,PMK,1.5
31080300,SMB,0.25
31080300,WTS,0.5
31080300,YEP,3.125
31080400,BLC,3.75
31080400,BLG,29.375
31080400,BRB,0.25
31080400,LMB,0.75
31080400,NOP,6.125
31080400,PMK,2.25
31080400,YEP,23.625
31080500,BLC,1.5
31080500,BLG,5.0
31080500,BLH,0.11
31080500,BRB,0.5
31080500,GOS,0.18
31080500,LMB,0.5900000000000001
31080500,NOP,4.25
31080500,PMK,0.5
31080500,SHR,1.0
31080500,SMB,2.0
31080500,WAE,0.5
31080500,WTS,0.5
31080500,YEP,2.0
31080900,BLB,3.125
31080900,BLC,4.625
31080900,BLG,1.5
31080900,BRB,2.5
31080900,NOP,8.75
31080900,PMK,1.0
31080900,WTS,0.5
31080900,YEP,15.75
31081200,BCS,5.33
31081200,BKF,59.0
31081200,BLB,0.2
31081200,BLC,0.53
31081200,BLG,0.09
31081200,BNS,19.33
31081200,BOF,0.3
31081200,BRB,0.1
31081200,BUB,0.07500000000000001
31081200,HSF,0.135
31081200,JND,1.83
31081200,LKW,3.0
31081200,LMB,0.215
31081200,NOP,1.0
31081200,PMK,0.47
31081200,RHS,0.42
31081200,RKB,0.33
31081200,SPO,894.67
31081200,TLC,1.4
31081200,WAE,1.13
31081200,WTS,0.87
31081200,YEB,0.1
31081200,YEP,8.935
31081300,BKF,1.07
31081300,BLB,1.57
31081300,BLC,1.58
31081300,BLG,0.47
31081300,BLH,0.07
31081300,BOF,0.5700000000000001
31081300,BRB,1.0
31081300,BUB,4.12
31081300,CNM,4.26
31081300,CSH,0.09
31081300,FHM,0.36
31081300,GLR,19.0
31081300,GOS,1.1199999999999999
31081300,HSF,0.07
31081300,IOD,3.91
31081300,JND,2.11
31081300,LKW,0.11
31081300,LMB,0.9299999999999999
31081300,LND,3.91
31081300,MMS,0.19
31081300,NOP,4.17
31081300,PMK,0.865
31081300,RHS,0.47
31081300,RKB,0.21
31081300,SHR,0.86
31081300,SLR,0.895
31081300,SPO,6.48
31081300,TLC,1.03
31081300,TPM,0.07
31081300,WAE,7.765000000000001
31081300,WTS,2.145
31081300,YEB,0.07500000000000001
31081300,YEP,7.8
31082200,BLB,0.875
31082200,BLC,2.5
31082200,BLG,1.025
31082200,BLH,1.0
31082200,BNS,34.67
31082200,BOF,0.67
31082200,BRB,0.7250000000000001
31082200,GOS,2.44
31082200,HSF,0.11
31082200,JND,0.33
31082200,LMB,2.5
31082200,NOP,4.0
31082200,PMK,1.0
31082200,RKB,0.25
31082200,TPM,0.22
31082200,WAE,0.5
31082200,WTS,0.58
31082200,YEB,0.22
31082200,YEP,11.33
31082400,BLB,0.33
31082400,BLC,0.29000000000000004
31082400,BLG,0.915
31082400,BOF,0.5
31082400,BRB,0.41500000000000004
31082400,GLR,0.29000000000000004
31082400,LMB,0.33
31082400,NOP,1.5
31082400,PMK,1.085
31082400,RHS,1.0
31082400,RKB,0.33
31082400,TLC,15.5
31082400,WAE,0.75
31082400,WTS,0.25
31082400,YEB,0.75
31082400,YEP,2.875
31082600,BCS,5.88
31082600,BKF,0.09
31082600,BLB,0.6
31082600,BLC,0.47
31082600,BLG,0.4
31082600,BLH,1.6
31082600,BNM,3.74
31082600,BNS,6.895
31082600,BOF,0.47
31082600,BRB,0.5
31082600,BST,0.275
31082600,BUB,0.07
31082600,CNM,5.62
31082600,CSH,0.55
31082600,GLR,0.07
31082600,GOS,0.37
31082600,HSF,0.07
31082600,IOD,1.2400000000000002
31082600,JND,4.18
31082600,LMB,0.13
31082600,LND,0.88
31082600,MMS,0.85
31082600,MTS,2.855
31082600,NOP,5.2
31082600,PGS,0.09
31082600,PMK,0.23500000000000001
31082600,RHS,0.27
31082600,RKB,0.87
31082600,SHR,1.4
31082600,SLR,0.27
31082600,SMB,0.62
31082600,SPO,0.105
31082600,TLC,0.565
31082600,TPM,0.5549999999999999
31082600,WAE,4.734999999999999
31082600,WTS,1.33
31082600,YEB,0.07
31082600,YEP,11.07
31082900,BLB,0.2
31082900,BLG,7.725
31082900,BOF,0.2
31082900,BRB,0.75
31082900,LMB,0.6
31082900,NOP,2.475
31082900,PMK,2.75
31082900,RKB,1.25
31082900,TLC,11.864999999999998
31082900,WAE,0.4
31082900,WTS,0.25
31082900,YEB,0.5
31082900,YEP,1.585
31083200,BCS,0.75
31083200,BKF,0.4
31083200,BLB,0.315
31083200,BLC,0.5900000000000001
31083200,BLG,2.94
31083200,BNM,3.0949999999999998
31083200,BNS,1.0
31083200,BOF,0.56
31083200,BRB,0.21000000000000002
31083200,CNM,3.485
31083200,CRC,0.79
31083200,GOS,11.02
31083200,HSF,0.22
31083200,IOD,1.675
31083200,JND,2.4299999999999997
31083200,LMB,2.6
31083200,NOP,1.89
31083200,PMK,1.585
31083200,RKB,0.78
31083200,TLC,2.11
31083200,TPM,0.885
31083200,WAE,1.8
31083200,WTS,1.0
31083200,YEB,0.25
31083200,YEP,14.47
31083300,BLC,2.375
31083300,BLG,28.75
31083300,BRB,0.625
31083300,GOS,0.5
31083300,HSF,1.25
31083300,LMB,1.75
31083300,NOP,3.0
31083300,PMK,4.0
31083300,RKB,1.125
31083300,WTS,0.5
31083300,YEP,4.3100000000000005
31083400,BLB,9.67
31083400,BLC,0.54
31083400,BLG,3.645
31083400,BOF,0.57
31083400,BRB,0.71
31083400,GLR,0.23500000000000001
31083400,LMB,0.43
31083400,NOP,3.165
31083400,PMK,0.86
31083400,RKB,0.33
31083400,SHR,0.25
31083400,TLC,1.54
31083400,WAE,0.5
31083400,WTS,0.5
31083400,YEB,0.75
31083400,YEP,9.165
31083600,YEB,0.96
31083600,YEP,27.54
31083700,BLC,2.62
31083700,BLG,18.33
31083700,BRB,0.25
31083700,HSF,0.62
31083700,IOD,1.0
31083700,LMB,0.41500000000000004
31083700,NOP,1.33
31083700,PMK,1.5
31083700,WAE,0.29000000000000004
31083700,WTS,6.17
31083700,YEP,13.415
31083900,BLB,0.2
31083900,BLC,0.675
31083900,BLG,20.935000000000002
31083900,BRB,0.515
31083900,LMB,1.6
31083900,NOP,5.115
31083900,PMK,1.375
31083900,WAE,0.4
31083900,YEP,0.265
31084300,BCS,3.78
31084300,BLB,1.0550000000000002
31084300,BLC,0.41500000000000004
31084300,BLG,0.11
31084300,BNM,8.115
31084300,BNS,3.78
31084300,BOF,0.33
31084300,BRB,0.18
31084300,BRM,2.0
31084300,BUB,0.11
31084300,CNM,3.56
31084300,GOS,670.0
31084300,HSF,0.165
31084300,IOD,0.67
31084300,JND,4.975
31084300,LMB,6.735
31084300,NOP,2.11
31084300,PMK,1.33
31084300,RKB,0.56
31084300,TLC,1.67
31084300,TPM,1.225
31084300,WAE,2.67
31084300,WTS,1.56
31084300,YEB,0.33
31084300,YEP,10.0
31084500,BLC,1.165
31084500,BLG,6.5
31084500,BNM,46.25
31084500,BRB,0.25
31084500,GOS,0.3
31084500,JND,0.67
31084500,LMB,0.44
31084500,NOP,0.67
31084500,PMK,1.22
31084500,WAE,0.41500000000000004
31084500,WTS,1.335
31084500,YEP,3.665
31084800,BLC,1.585
31084800,BLG,1.04
31084800,BRB,0.25
31084800,HSF,0.29000000000000004
31084800,NOP,0.67
31084800,YEB,1.29
31084800,YEP,3.33
31085000,BKF,1.0
31085000,BLB,0.29000000000000004
31085000,BLC,0.92
31085000,BLG,0.42
31085000,BNM,4.0
31085000,BOF,0.585
31085000,BRB,1.0
31085000,BST,14.0
31085000,BUB,0.225
31085000,CSH,17.54
31085000,FHM,11.0
31085000,GOS,16.33
31085000,HSF,0.08
31085000,IOD,5.33
31085000,JND,4.0
31085000,LGP,0.67
31085000,LMB,0.17
31085000,NOP,2.835
31085000,PMK,0.29000000000000004
31085000,RKB,0.5
31085000,SHR,0.25
31085000,TLC,12.58
31085000,TPM,12.33
31085000,WAE,1.71
31085000,WTS,1.71
31085000,YEB,0.14500000000000002
31085000,YEP,11.17
31085200,BLB,3.06
31085200,BLC,2.225
31085200,BLG,2.6799999999999997
31085200,BLH,93.75
31085200,BOF,0.37
31085200,BRB,3.08
31085200,GOS,0.04
31085200,HSF,0.125
31085200,LMB,0.1
31085200,NOP,1.79
31085200,PMK,1.5
31085200,RKB,0.17
31085200,SHR,0.02
31085200,TLC,18.71
31085200,WAE,0.42
31085200,WTS,0.17
31085200,YEB,0.67
31085200,YEP,9.375
31085300,BLB,4.95
31085300,BLC,0.5800000000000001
31085300,BLG,1.315
31085300,BLH,44.0
31085300,BOF,0.44
31085300,BRB,2.5
31085300,LMB,0.2
31085300,NOP,2.6
31085300,PMK,0.675
31085300,RKB,0.17
31085300,SHR,1.0
31085300,SLR,1.22
31085300,TLC,0.83
31085300,TPM,0.03
31085300,WAE,2.6
31085300,WTS,3.33
31085300,YEB,0.14
31085300,YEP,7.83
31085700,BKF,5.0
31085700,BLB,0.88
31085700,BLC,2.0
31085700,BLG,0.61
31085700,BLH,13.67
31085700,BNS,1.67
31085700,BOF,0.5
31085700,BRB,1.12
31085700,BUB,0.12
31085700,CSH,0.07
31085700,GOS,1.33
31085700,HSF,0.07
31085700,LMB,0.27
31085700,MUE,0.095
31085700,NOP,4.455
31085700,PMK,0.67
31085700,RHS,0.07
31085700,RKB,1.67
31085700,SHR,0.25
31085700,SPO,4.0
31085700,TLC,11.6
31085700,TPM,0.07
31085700,WAE,4.484999999999999
31085700,WTS,2.545
31085700,YEB,0.515
31085700,YEP,30.75
31086100,WAE,2.25
31086100,WTS,0.25
31086100,YEP,78.875
31086300,YEP,9.0
31086600,BLC,1.71
31086600,BLG,5.67
31086600,GOS,0.17
31086600,HSF,0.5
31086600,LMB,1.75
31086600,NOP,3.415
31086600,PMK,1.25
31086600,WTS,1.0
31086600,YEB,6.0
31086600,YEP,1.335
31087400,BCS,8.5
31087400,BLB,0.33
31087400,BLC,1.67
31087400,BLG,4.529999999999999
31087400,BNS,0.5
31087400,BOF,1.055
31087400,BRB,0.385
31087400,GOS,13.0
31087400,LKW,0.5
31087400,LMB,1.67
31087400,NOP,1.655
31087400,PMK,0.775
31087400,RKB,0.44
31087400,TLC,3.0
31087400,WAE,0.67
31087400,YEB,0.33
31087400,YEP,1.78
31087600,BLB,2.75
31087600,BLG,2.75
31087600,BOF,1.92
31087600,BRB,5.75
31087600,HSF,0.17
31087600,LMB,0.08
31087600,NOP,2.25
31087600,PMK,9.67
31087600,SHR,1.42
31087600,SLR,0.17
31087600,TPM,0.08
31087600,WAE,0.58
31087600,WTS,0.33
31087600,YEB,3.0
31087600,YEP,1.83
31087700,BLB,13.835
31087700,BLC,0.17
31087700,BOF,0.25
31087700,BRB,11.5
31087700,NOP,9.0
31087700,PMK,0.42
31087700,TPM,0.17
31087700,WAE,1.04
31087700,WTS,0.5
31087700,YEB,1.83
31087700,YEP,26.125
31088200,BLB,4.145
31088200,BLC,0.195
31088200,BLG,0.7
31088200,BOF,0.195
31088200,BRB,1.625
31088200,GLR,0.29000000000000004
31088200,HSF,0.14
31088200,NOP,1.185
31088200,PMK,0.395
31088200,RHS,0.33999999999999997
31088200,RKB,0.22
31088200,SHR,1.12
31088200,SLR,0.44
31088200,TLC,0.44
31088200,WAE,0.5
31088200,WTS,3.31
31088200,YEB,0.25
31088200,YEP,19.314999999999998
31088900,BLB,9.0
31089600,BCS,5.505
31089600,BIB,2.33
31089600,BLB,1.115
31089600,BLC,0.585
31089600,BLG,0.55
31089600,BNS,7.5
31089600,BOF,0.13
31089600,BRB,5.635
31089600,BUB,0.13
31089600,CNM,1.18
31089600,CSH,0.68
31089600,FHM,0.155
31089600,FND,0.1
31089600,GLR,0.13
31089600,GOS,0.965
31089600,HSF,0.16
31089600,IOD,1.9549999999999998
31089600,JND,1.5
31089600,LKW,1.6
31089600,LMB,2.04
31089600,NOP,2.8
31089600,NRD,0.1
31089600,PMK,0.5
31089600,RHS,0.2
31089600,RKB,0.13
31089600,SFS,4.53
31089600,SHR,0.13
31089600,SPO,0.75
31089600,SUN,31.25
31089600,TLC,0.7
31089600,TPM,0.085
31089600,TRP,0.2
31089600,WAE,5.17
31089600,WTS,3.73
31089600,YEB,0.11
31089600,YEP,20.295
31089800,BCS,0.89
31089800,BLB,0.11
31089800,BLC,0.53
31089800,BNM,1.11
31089800,BNS,6.92
31089800,BOF,0.22
31089800,BRB,0.25
31089800,BUB,0.725
31089800,CNM,8.73
31089800,CSH,2.935
31089800,FHM,0.11
31089800,GOS,15.23
31089800,IOD,1.2200000000000002
31089800,JND,1.38
31089800,LMB,0.89
31089800,MMS,1.38
31089800,MTS,3.34
31089800,NOP,2.195
31089800,PMK,1.44
